training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xBR,US-xJE,-0.07,0.31,DBF,Cold,ENF,Temperate
US-xBR,US-xJR,-2959.7,0.0,DBF,Cold,OSH,Arid
US-xBR,US-xKA,-3.27,0.58,DBF,Cold,GRA,Cold
US-xBR,US-xKZ,-0.03,0.64,DBF,Cold,GRA,Cold
US-xBR,US-xMB,-186.22,0.27,DBF,Cold,OSH,Arid
US-xBR,US-xML,0.54,0.6,DBF,Cold,DBF,Cold
US-xBR,US-xNG,-0.2,0.69,DBF,Cold,GRA,Cold
US-xBR,US-xNQ,-92.72,0.2,DBF,Cold,OSH,Arid
US-xBR,US-xNW,-3.95,0.5,DBF,Cold,ENF,Cold
US-xBR,US-xRM,0.5,0.7,DBF,Cold,ENF,Cold
US-xBR,US-xRN,0.33,0.35,DBF,Cold,DBF,Temperate
US-xBR,US-xSB,-1.94,0.27,DBF,Cold,ENF,Temperate
US-xBR,US-xSC,-0.06,0.67,DBF,Cold,DBF,Cold
US-xBR,US-xSE,0.07,0.6,DBF,Cold,DBF,Temperate
US-xBR,US-xSJ,-2.44,0.05,DBF,Cold,SAV,Temperate
US-xBR,US-xSL,-31.16,0.57,DBF,Cold,CRO,Arid
US-xBR,US-xSR,-42.58,0.2,DBF,Cold,OSH,Arid
US-xBR,US-xST,0.86,0.9,DBF,Cold,DBF,Cold
US-xBR,US-xTA,0.34,0.43,DBF,Cold,ENF,Temperate
US-xBR,US-xTL,0.3,0.53,DBF,Cold,WET,Cold
US-xBR,US-xTR,0.71,0.72,DBF,Cold,DBF,Cold
US-xBR,US-xUK,0.67,0.75,DBF,Cold,DBF,Cold
US-xBR,US-xUN,0.81,0.9,DBF,Cold,MF,Cold
US-xBR,US-xWD,-0.39,0.66,DBF,Cold,GRA,Cold
US-xBR,US-xWR,0.42,0.57,DBF,Cold,ENF,Cold
US-xBR,US-xYE,0.4,0.57,DBF,Cold,ENF,Cold
US-xCL,US-xAB,-1.0,0.34,GRA,Temperate,ENF,Temperate
US-xCL,US-xAE,-0.91,0.6,GRA,Temperate,GRA,Temperate
US-xCL,US-xBL,0.17,0.55,GRA,Temperate,DBF,Cold
US-xCL,US-xBN,-0.18,0.17,GRA,Temperate,ENF,Cold
US-xCL,US-xBR,0.01,0.48,GRA,Temperate,DBF,Cold
US-xCL,US-xCL,0.88,0.88,GRA,Temperate,GRA,Temperate
US-xCL,US-xCP,-2.24,0.37,GRA,Temperate,GRA,Arid
US-xCL,US-xDC,0.38,0.73,GRA,Temperate,GRA,Cold
US-xCL,US-xDJ,-0.06,0.36,GRA,Temperate,ENF,Cold
US-xCL,US-xDL,0.15,0.36,GRA,Temperate,MF,Temperate
US-xCL,US-xDS,-0.79,0.11,GRA,Temperate,CVM,Temperate
US-xCL,US-xGR,0.1,0.74,GRA,Temperate,DBF,Temperate
US-xCL,US-xHA,-23.23,0.07,GRA,Temperate,DBF,Cold
US-xCL,US-xHE,0.2,0.33,GRA,Temperate,OSH,Cold
US-xCL,US-xJE,-0.24,0.31,GRA,Temperate,ENF,Temperate
US-xCL,US-xJR,-1003.85,0.0,GRA,Temperate,OSH,Arid
US-xCL,US-xKA,0.39,0.57,GRA,Temperate,GRA,Cold
US-xCL,US-xKZ,0.58,0.65,GRA,Temperate,GRA,Cold
US-xCL,US-xMB,-44.78,0.16,GRA,Temperate,OSH,Arid
US-xCL,US-xML,-0.16,0.42,GRA,Temperate,DBF,Cold
US-xCL,US-xNG,0.28,0.51,GRA,Temperate,GRA,Cold
US-xCL,US-xNQ,-23.43,0.16,GRA,Temperate,OSH,Arid
US-xCL,US-xNW,0.33,0.37,GRA,Temperate,ENF,Cold
US-xCL,US-xRM,-0.27,0.16,GRA,Temperate,ENF,Cold
US-xCL,US-xRN,-0.52,0.16,GRA,Temperate,DBF,Temperate
US-xCL,US-xSB,0.21,0.39,GRA,Temperate,ENF,Temperate
US-xCL,US-xSC,0.48,0.69,GRA,Temperate,DBF,Cold
US-xCL,US-xSE,0.46,0.62,GRA,Temperate,DBF,Temperate
US-xCL,US-xSJ,-0.93,0.22,GRA,Temperate,SAV,Temperate
US-xCL,US-xSL,-5.57,0.59,GRA,Temperate,CRO,Arid
US-xCL,US-xSR,-11.58,0.15,GRA,Temperate,OSH,Arid
US-xCL,US-xST,0.6,0.82,GRA,Temperate,DBF,Cold
US-xCL,US-xTA,-0.31,0.37,GRA,Temperate,ENF,Temperate
US-xCL,US-xTL,0.17,0.47,GRA,Temperate,WET,Cold
US-xCL,US-xTR,0.16,0.56,GRA,Temperate,DBF,Cold
US-xCL,US-xUK,0.37,0.76,GRA,Temperate,DBF,Cold
US-xCL,US-xUN,0.07,0.46,GRA,Temperate,MF,Cold
US-xCL,US-xWD,0.32,0.43,GRA,Temperate,GRA,Cold
US-xCL,US-xWR,-0.99,0.07,GRA,Temperate,ENF,Cold
US-xCL,US-xYE,-0.08,0.36,GRA,Temperate,ENF,Cold
US-xCP,US-xAB,-2.18,0.27,GRA,Arid,ENF,Temperate
US-xCP,US-xAE,0.42,0.51,GRA,Arid,GRA,Temperate
US-xCP,US-xBL,-1.05,0.41,GRA,Arid,DBF,Cold
US-xCP,US-xBN,-2.16,0.03,GRA,Arid,ENF,Cold
US-xCP,US-xBR,-0.67,0.52,GRA,Arid,DBF,Cold
US-xCP,US-xCL,-0.08,0.53,GRA,Arid,GRA,Temperate
US-xCP,US-xCP,0.81,0.81,GRA,Arid,GRA,Arid
US-xCP,US-xDC,-0.09,0.78,GRA,Arid,GRA,Cold
US-xCP,US-xDJ,-2.43,0.33,GRA,Arid,ENF,Cold
US-xCP,US-xDL,-0.68,0.41,GRA,Arid,MF,Temperate
US-xCP,US-xDS,-1.38,0.0,GRA,Arid,CVM,Temperate
US-xCP,US-xGR,-0.78,0.54,GRA,Arid,DBF,Temperate
US-xCP,US-xHA,-33.56,0.0,GRA,Arid,DBF,Cold
US-xCP,US-xHE,-2.54,0.05,GRA,Arid,OSH,Cold
US-xCP,US-xJE,-2.25,0.07,GRA,Arid,ENF,Temperate
US-xCP,US-xJR,-15.46,0.0,GRA,Arid,OSH,Arid
US-xCP,US-xKA,0.17,0.34,GRA,Arid,GRA,Cold
US-xCP,US-xKZ,-0.08,0.49,GRA,Arid,GRA,Cold
US-xCP,US-xMB,-0.36,0.27,GRA,Arid,OSH,Arid
US-xCP,US-xML,-0.67,0.57,GRA,Arid,DBF,Cold
US-xCP,US-xNG,-0.28,0.67,GRA,Arid,GRA,Cold
US-xCP,US-xNQ,0.22,0.44,GRA,Arid,OSH,Arid
US-xCP,US-xNW,-3.28,0.05,GRA,Arid,ENF,Cold
US-xCP,US-xRM,-2.02,0.57,GRA,Arid,ENF,Cold
US-xCP,US-xRN,-1.49,0.11,GRA,Arid,DBF,Temperate
US-xCP,US-xSB,-3.04,0.07,GRA,Arid,ENF,Temperate
US-xCP,US-xSC,-0.85,0.5,GRA,Arid,DBF,Cold
US-xCP,US-xSE,-0.68,0.49,GRA,Arid,DBF,Temperate
US-xCP,US-xSJ,-1.23,0.03,GRA,Arid,SAV,Temperate
US-xCP,US-xSL,0.08,0.42,GRA,Arid,CRO,Arid
US-xCP,US-xSR,0.18,0.28,GRA,Arid,OSH,Arid
US-xCP,US-xST,0.05,0.79,GRA,Arid,DBF,Cold
US-xCP,US-xTA,-1.39,0.27,GRA,Arid,ENF,Temperate
US-xCP,US-xTL,-7.11,0.04,GRA,Arid,WET,Cold
US-xCP,US-xTR,-0.4,0.52,GRA,Arid,DBF,Cold
US-xCP,US-xUK,-0.42,0.67,GRA,Arid,DBF,Cold
US-xCP,US-xUN,-0.55,0.48,GRA,Arid,MF,Cold
US-xCP,US-xWD,-0.22,0.51,GRA,Arid,GRA,Cold
US-xCP,US-xWR,-2.14,0.04,GRA,Arid,ENF,Cold
US-xCP,US-xYE,-1.21,0.54,GRA,Arid,ENF,Cold
US-xDC,US-xAB,-0.01,0.54,GRA,Cold,ENF,Temperate
US-xDC,US-xAE,-8.5,0.56,GRA,Cold,GRA,Temperate
US-xDC,US-xBL,0.33,0.56,GRA,Cold,DBF,Cold
US-xDC,US-xBN,-0.28,0.23,GRA,Cold,ENF,Cold
US-xDC,US-xBR,0.51,0.64,GRA,Cold,DBF,Cold
US-xDC,US-xCL,-1.9,0.64,GRA,Cold,GRA,Temperate
US-xDC,US-xCP,-7.45,0.51,GRA,Cold,GRA,Arid
US-xDC,US-xDC,0.92,0.92,GRA,Cold,GRA,Cold
US-xDC,US-xDJ,-0.18,0.46,GRA,Cold,ENF,Cold
US-xDC,US-xDL,-0.05,0.19,GRA,Cold,MF,Temperate
US-xDC,US-xDS,-9.16,0.07,GRA,Cold,CVM,Temperate
US-xDC,US-xGR,0.62,0.69,GRA,Cold,DBF,Temperate
US-xDC,US-xHA,-2.4,0.08,GRA,Cold,DBF,Cold
US-xDC,US-xHE,-0.38,0.22,GRA,Cold,OSH,Cold
US-xDC,US-xJE,-0.34,0.08,GRA,Cold,ENF,Temperate
US-xDC,US-xJR,-1284.15,0.0,GRA,Cold,OSH,Arid
US-xDC,US-xKA,-1.99,0.51,GRA,Cold,GRA,Cold
US-xDC,US-xKZ,0.28,0.55,GRA,Cold,GRA,Cold
US-xDC,US-xMB,-72.63,0.2,GRA,Cold,OSH,Arid
US-xDC,US-xML,0.65,0.66,GRA,Cold,DBF,Cold
US-xDC,US-xNG,0.68,0.74,GRA,Cold,GRA,Cold
US-xDC,US-xNQ,-42.16,0.29,GRA,Cold,OSH,Arid
US-xDC,US-xNW,-0.47,0.18,GRA,Cold,ENF,Cold
US-xDC,US-xRM,0.25,0.55,GRA,Cold,ENF,Cold
US-xDC,US-xRN,0.08,0.36,GRA,Cold,DBF,Temperate
US-xDC,US-xSB,-1.61,0.12,GRA,Cold,ENF,Temperate
US-xDC,US-xSC,0.23,0.69,GRA,Cold,DBF,Cold
US-xDC,US-xSE,0.23,0.66,GRA,Cold,DBF,Temperate
US-xDC,US-xSJ,-0.51,0.02,GRA,Cold,SAV,Temperate
US-xDC,US-xSL,-18.82,0.64,GRA,Cold,CRO,Arid
US-xDC,US-xSR,-14.87,0.1,GRA,Cold,OSH,Arid
US-xDC,US-xST,0.91,0.92,GRA,Cold,DBF,Cold
US-xDC,US-xTA,0.27,0.33,GRA,Cold,ENF,Temperate
US-xDC,US-xTL,-0.73,0.08,GRA,Cold,WET,Cold
US-xDC,US-xTR,0.7,0.72,GRA,Cold,DBF,Cold
US-xDC,US-xUK,0.73,0.73,GRA,Cold,DBF,Cold
US-xDC,US-xUN,0.76,0.81,GRA,Cold,MF,Cold
US-xDC,US-xWD,0.19,0.61,GRA,Cold,GRA,Cold
US-xDC,US-xWR,-0.39,0.46,GRA,Cold,ENF,Cold
US-xDC,US-xYE,0.6,0.71,GRA,Cold,ENF,Cold
US-xDJ,US-xAB,0.47,0.58,ENF,Cold,ENF,Temperate
US-xDJ,US-xAE,-8.05,0.42,ENF,Cold,GRA,Temperate
US-xDJ,US-xBL,0.64,0.65,ENF,Cold,DBF,Cold
US-xDJ,US-xBN,0.36,0.41,ENF,Cold,ENF,Cold
US-xDJ,US-xBR,0.7,0.73,ENF,Cold,DBF,Cold
US-xDJ,US-xCL,-1.41,0.33,ENF,Cold,GRA,Temperate
US-xDJ,US-xCP,-12.12,0.28,ENF,Cold,GRA,Arid
US-xDJ,US-xDC,0.67,0.68,ENF,Cold,GRA,Cold
US-xDJ,US-xDJ,0.94,0.94,ENF,Cold,ENF,Cold
US-xDJ,US-xDL,0.36,0.71,ENF,Cold,MF,Temperate
US-xDJ,US-xDS,-2.31,0.43,ENF,Cold,CVM,Temperate
US-xDJ,US-xGR,0.13,0.48,ENF,Cold,DBF,Temperate
US-xDJ,US-xHA,-6.55,0.31,ENF,Cold,DBF,Cold
US-xDJ,US-xHE,-0.95,0.54,ENF,Cold,OSH,Cold
US-xDJ,US-xJE,0.3,0.32,ENF,Cold,ENF,Temperate
US-xDJ,US-xJR,-1747.04,0.0,ENF,Cold,OSH,Arid
US-xDJ,US-xKA,-0.61,0.51,ENF,Cold,GRA,Cold
US-xDJ,US-xKZ,0.43,0.6,ENF,Cold,GRA,Cold
US-xDJ,US-xMB,-109.52,0.31,ENF,Cold,OSH,Arid
US-xDJ,US-xML,0.59,0.61,ENF,Cold,DBF,Cold
US-xDJ,US-xNG,0.42,0.63,ENF,Cold,GRA,Cold
US-xDJ,US-xNQ,-61.21,0.22,ENF,Cold,OSH,Arid
US-xDJ,US-xNW,-1.38,0.51,ENF,Cold,ENF,Cold
US-xDJ,US-xRM,0.7,0.73,ENF,Cold,ENF,Cold
US-xDJ,US-xRN,0.17,0.24,ENF,Cold,DBF,Temperate
US-xDJ,US-xSB,-0.01,0.22,ENF,Cold,ENF,Temperate
US-xDJ,US-xSC,0.55,0.56,ENF,Cold,DBF,Cold
US-xDJ,US-xSE,0.49,0.55,ENF,Cold,DBF,Temperate
US-xDJ,US-xSJ,-0.59,0.0,ENF,Cold,SAV,Temperate
US-xDJ,US-xSL,-9.84,0.5,ENF,Cold,CRO,Arid
US-xDJ,US-xSR,-22.18,0.25,ENF,Cold,OSH,Arid
US-xDJ,US-xST,0.87,0.89,ENF,Cold,DBF,Cold
US-xDJ,US-xTA,0.31,0.37,ENF,Cold,ENF,Temperate
US-xDJ,US-xTL,-0.84,0.6,ENF,Cold,WET,Cold
US-xDJ,US-xTR,0.62,0.69,ENF,Cold,DBF,Cold
US-xDJ,US-xUK,0.64,0.69,ENF,Cold,DBF,Cold
US-xDJ,US-xUN,0.84,0.85,ENF,Cold,MF,Cold
US-xDJ,US-xWD,0.36,0.6,ENF,Cold,GRA,Cold
US-xDJ,US-xWR,0.13,0.56,ENF,Cold,ENF,Cold
US-xDJ,US-xYE,0.66,0.68,ENF,Cold,ENF,Cold
US-xDL,US-xAB,-0.58,0.36,MF,Temperate,ENF,Temperate
US-xDL,US-xAE,-7.56,0.5,MF,Temperate,GRA,Temperate
US-xDL,US-xBL,0.46,0.64,MF,Temperate,DBF,Cold
US-xDL,US-xBN,-0.24,0.21,MF,Temperate,ENF,Cold
US-xDL,US-xBR,0.18,0.56,MF,Temperate,DBF,Cold
US-xDL,US-xCL,-1.08,0.41,MF,Temperate,GRA,Temperate
US-xDL,US-xCP,-7.28,0.37,MF,Temperate,GRA,Arid
US-xDL,US-xDC,0.54,0.63,MF,Temperate,GRA,Cold
US-xDL,US-xDJ,-0.58,0.34,MF,Temperate,ENF,Cold
US-xDL,US-xDL,0.96,0.96,MF,Temperate,MF,Temperate
US-xDL,US-xDS,-2.37,0.39,MF,Temperate,CVM,Temperate
US-xDL,US-xGR,-0.15,0.54,MF,Temperate,DBF,Temperate
US-xDL,US-xHA,-27.88,0.12,MF,Temperate,DBF,Cold
US-xDL,US-xHE,-0.43,0.22,MF,Temperate,OSH,Cold
US-xDL,US-xJE,0.41,0.54,MF,Temperate,ENF,Temperate
US-xDL,US-xJR,-1499.1,0.0,MF,Temperate,OSH,Arid
US-xDL,US-xKA,-0.28,0.51,MF,Temperate,GRA,Cold
US-xDL,US-xKZ,0.74,0.76,MF,Temperate,GRA,Cold
US-xDL,US-xMB,-83.16,0.27,MF,Temperate,OSH,Arid
US-xDL,US-xML,0.13,0.58,MF,Temperate,DBF,Cold
US-xDL,US-xNG,0.56,0.58,MF,Temperate,GRA,Cold
US-xDL,US-xNQ,-35.65,0.11,MF,Temperate,OSH,Arid
US-xDL,US-xNW,0.15,0.27,MF,Temperate,ENF,Cold
US-xDL,US-xRM,-0.39,0.31,MF,Temperate,ENF,Cold
US-xDL,US-xRN,-0.04,0.4,MF,Temperate,DBF,Temperate
US-xDL,US-xSB,-0.04,0.41,MF,Temperate,ENF,Temperate
US-xDL,US-xSC,0.2,0.47,MF,Temperate,DBF,Cold
US-xDL,US-xSE,0.37,0.5,MF,Temperate,DBF,Temperate
US-xDL,US-xSJ,-1.27,0.12,MF,Temperate,SAV,Temperate
US-xDL,US-xSL,-7.93,0.44,MF,Temperate,CRO,Arid
US-xDL,US-xSR,-19.12,0.2,MF,Temperate,OSH,Arid
US-xDL,US-xST,0.54,0.66,MF,Temperate,DBF,Cold
US-xDL,US-xTA,0.38,0.55,MF,Temperate,ENF,Temperate
US-xDL,US-xTL,-0.0,0.03,MF,Temperate,WET,Cold
US-xDL,US-xTR,0.34,0.64,MF,Temperate,DBF,Cold
US-xDL,US-xUK,0.74,0.84,MF,Temperate,DBF,Cold
US-xDL,US-xUN,0.51,0.75,MF,Temperate,MF,Cold
US-xDL,US-xWD,0.45,0.5,MF,Temperate,GRA,Cold
US-xDL,US-xWR,-0.58,0.45,MF,Temperate,ENF,Cold
US-xDL,US-xYE,-0.14,0.22,MF,Temperate,ENF,Cold
US-xDS,US-xAB,-1.11,0.42,CVM,Temperate,ENF,Temperate
US-xDS,US-xAE,-1.4,0.41,CVM,Temperate,GRA,Temperate
US-xDS,US-xBL,-0.49,0.57,CVM,Temperate,DBF,Cold
US-xDS,US-xBN,-0.5,0.37,CVM,Temperate,ENF,Cold
US-xDS,US-xBR,-0.19,0.48,CVM,Temperate,DBF,Cold
US-xDS,US-xCL,0.04,0.23,CVM,Temperate,GRA,Temperate
US-xDS,US-xCP,-1.77,0.2,CVM,Temperate,GRA,Arid
US-xDS,US-xDC,-0.05,0.46,CVM,Temperate,GRA,Cold
US-xDS,US-xDJ,-0.27,0.41,CVM,Temperate,ENF,Cold
US-xDS,US-xDL,0.04,0.73,CVM,Temperate,MF,Temperate
US-xDS,US-xDS,0.86,0.86,CVM,Temperate,CVM,Temperate
US-xDS,US-xGR,-0.84,0.42,CVM,Temperate,DBF,Temperate
US-xDS,US-xHA,-26.89,0.14,CVM,Temperate,DBF,Cold
US-xDS,US-xHE,0.18,0.34,CVM,Temperate,OSH,Cold
US-xDS,US-xJE,-0.19,0.7,CVM,Temperate,ENF,Temperate
US-xDS,US-xJR,-586.15,0.01,CVM,Temperate,OSH,Arid
US-xDS,US-xKA,0.48,0.5,CVM,Temperate,GRA,Cold
US-xDS,US-xKZ,0.38,0.68,CVM,Temperate,GRA,Cold
US-xDS,US-xMB,-32.96,0.27,CVM,Temperate,OSH,Arid
US-xDS,US-xML,-0.41,0.44,CVM,Temperate,DBF,Cold
US-xDS,US-xNG,0.23,0.56,CVM,Temperate,GRA,Cold
US-xDS,US-xNQ,-14.48,0.14,CVM,Temperate,OSH,Arid
US-xDS,US-xNW,0.0,0.44,CVM,Temperate,ENF,Cold
US-xDS,US-xRM,-0.28,0.52,CVM,Temperate,ENF,Cold
US-xDS,US-xRN,-0.5,0.39,CVM,Temperate,DBF,Temperate
US-xDS,US-xSB,0.41,0.68,CVM,Temperate,ENF,Temperate
US-xDS,US-xSC,-0.81,0.49,CVM,Temperate,DBF,Cold
US-xDS,US-xSE,-0.6,0.51,CVM,Temperate,DBF,Temperate
US-xDS,US-xSJ,-0.66,0.13,CVM,Temperate,SAV,Temperate
US-xDS,US-xSL,-1.17,0.5,CVM,Temperate,CRO,Arid
US-xDS,US-xSR,-6.87,0.33,CVM,Temperate,OSH,Arid
US-xDS,US-xST,0.17,0.56,CVM,Temperate,DBF,Cold
US-xDS,US-xTA,-0.47,0.56,CVM,Temperate,ENF,Temperate
US-xDS,US-xTL,-0.11,0.57,CVM,Temperate,WET,Cold
US-xDS,US-xTR,-0.22,0.46,CVM,Temperate,DBF,Cold
US-xDS,US-xUK,-0.06,0.67,CVM,Temperate,DBF,Cold
US-xDS,US-xUN,0.13,0.78,CVM,Temperate,MF,Cold
US-xDS,US-xWD,0.07,0.44,CVM,Temperate,GRA,Cold
US-xDS,US-xWR,-1.02,0.6,CVM,Temperate,ENF,Cold
US-xDS,US-xYE,-0.2,0.35,CVM,Temperate,ENF,Cold
US-xGR,US-xAB,0.36,0.48,DBF,Temperate,ENF,Temperate
US-xGR,US-xAE,-41.97,0.43,DBF,Temperate,GRA,Temperate
US-xGR,US-xBL,-1.76,0.65,DBF,Temperate,DBF,Cold
US-xGR,US-xBN,-0.24,0.31,DBF,Temperate,ENF,Cold
US-xGR,US-xBR,0.68,0.68,DBF,Temperate,DBF,Cold
US-xGR,US-xCL,-13.71,0.38,DBF,Temperate,GRA,Temperate
US-xGR,US-xCP,-62.54,0.23,DBF,Temperate,GRA,Arid
US-xGR,US-xDC,0.17,0.57,DBF,Temperate,GRA,Cold
US-xGR,US-xDJ,0.45,0.53,DBF,Temperate,ENF,Cold
US-xGR,US-xDL,-2.81,0.8,DBF,Temperate,MF,Temperate
US-xGR,US-xDS,-35.38,0.48,DBF,Temperate,CVM,Temperate
US-xGR,US-xGR,0.87,0.88,DBF,Temperate,DBF,Temperate
US-xGR,US-xHA,-12.03,0.06,DBF,Temperate,DBF,Cold
US-xGR,US-xHE,-16.79,0.33,DBF,Temperate,OSH,Cold
US-xGR,US-xJE,-3.95,0.58,DBF,Temperate,ENF,Temperate
US-xGR,US-xJR,-13935.34,0.0,DBF,Temperate,OSH,Arid
US-xGR,US-xKA,-8.89,0.63,DBF,Temperate,GRA,Cold
US-xGR,US-xKZ,-2.68,0.71,DBF,Temperate,GRA,Cold
US-xGR,US-xMB,-806.47,0.22,DBF,Temperate,OSH,Arid
US-xGR,US-xML,0.51,0.63,DBF,Temperate,DBF,Cold
US-xGR,US-xNG,-3.61,0.55,DBF,Temperate,GRA,Cold
US-xGR,US-xNQ,-339.38,0.08,DBF,Temperate,OSH,Arid
US-xGR,US-xNW,-5.22,0.49,DBF,Temperate,ENF,Cold
US-xGR,US-xRM,0.44,0.69,DBF,Temperate,ENF,Cold
US-xGR,US-xRN,-0.54,0.38,DBF,Temperate,DBF,Temperate
US-xGR,US-xSB,-21.71,0.73,DBF,Temperate,ENF,Temperate
US-xGR,US-xSC,-1.09,0.61,DBF,Temperate,DBF,Cold
US-xGR,US-xSE,-0.99,0.67,DBF,Temperate,DBF,Temperate
US-xGR,US-xSJ,-22.12,0.15,DBF,Temperate,SAV,Temperate
US-xGR,US-xSL,-45.3,0.53,DBF,Temperate,CRO,Arid
US-xGR,US-xSR,-213.74,0.14,DBF,Temperate,OSH,Arid
US-xGR,US-xST,0.69,0.74,DBF,Temperate,DBF,Cold
US-xGR,US-xTA,-1.24,0.59,DBF,Temperate,ENF,Temperate
US-xGR,US-xTL,-0.87,0.36,DBF,Temperate,WET,Cold
US-xGR,US-xTR,0.53,0.61,DBF,Temperate,DBF,Cold
US-xGR,US-xUK,-0.39,0.76,DBF,Temperate,DBF,Cold
US-xGR,US-xUN,0.64,0.85,DBF,Temperate,MF,Cold
US-xGR,US-xWD,-2.34,0.56,DBF,Temperate,GRA,Cold
US-xGR,US-xWR,0.51,0.55,DBF,Temperate,ENF,Cold
US-xGR,US-xYE,-0.49,0.34,DBF,Temperate,ENF,Cold
US-xHA,US-xAB,-1.85,0.0,DBF,Cold,ENF,Temperate
US-xHA,US-xAE,-20.35,0.16,DBF,Cold,GRA,Temperate
US-xHA,US-xBL,-1.19,0.01,DBF,Cold,DBF,Cold
US-xHA,US-xBN,-5.09,0.0,DBF,Cold,ENF,Cold
US-xHA,US-xBR,-1.58,0.04,DBF,Cold,DBF,Cold
US-xHA,US-xCL,-5.14,0.12,DBF,Cold,GRA,Temperate
US-xHA,US-xCP,-36.36,0.13,DBF,Cold,GRA,Arid
US-xHA,US-xDC,-1.48,0.0,DBF,Cold,GRA,Cold
US-xHA,US-xDJ,-8.23,0.03,DBF,Cold,ENF,Cold
US-xHA,US-xDL,-1.05,0.01,DBF,Cold,MF,Temperate
US-xHA,US-xDS,-7.79,0.0,DBF,Cold,CVM,Temperate
US-xHA,US-xGR,0.05,0.15,DBF,Cold,DBF,Temperate
US-xHA,US-xHA,0.71,0.72,DBF,Cold,DBF,Cold
US-xHA,US-xHE,-29.32,0.03,DBF,Cold,OSH,Cold
US-xHA,US-xJE,-0.56,0.03,DBF,Cold,ENF,Temperate
US-xHA,US-xJR,-5159.3,0.0,DBF,Cold,OSH,Arid
US-xHA,US-xKA,-5.98,0.16,DBF,Cold,GRA,Cold
US-xHA,US-xKZ,-1.86,0.09,DBF,Cold,GRA,Cold
US-xHA,US-xMB,-359.22,0.09,DBF,Cold,OSH,Arid
US-xHA,US-xML,-1.82,0.03,DBF,Cold,DBF,Cold
US-xHA,US-xNG,-3.95,0.01,DBF,Cold,GRA,Cold
US-xHA,US-xNQ,-312.63,0.06,DBF,Cold,OSH,Arid
US-xHA,US-xNW,-36.95,0.04,DBF,Cold,ENF,Cold
US-xHA,US-xRM,-6.98,0.06,DBF,Cold,ENF,Cold
US-xHA,US-xRN,-0.28,0.12,DBF,Cold,DBF,Temperate
US-xHA,US-xSB,-3.34,0.08,DBF,Cold,ENF,Temperate
US-xHA,US-xSC,-1.64,0.25,DBF,Cold,DBF,Cold
US-xHA,US-xSE,-0.54,0.23,DBF,Cold,DBF,Temperate
US-xHA,US-xSJ,-4.65,0.02,DBF,Cold,SAV,Temperate
US-xHA,US-xSL,-47.89,0.25,DBF,Cold,CRO,Arid
US-xHA,US-xSR,-70.05,0.12,DBF,Cold,OSH,Arid
US-xHA,US-xST,-3.59,0.03,DBF,Cold,DBF,Cold
US-xHA,US-xTA,-0.23,0.05,DBF,Cold,ENF,Temperate
US-xHA,US-xTL,-122.88,0.01,DBF,Cold,WET,Cold
US-xHA,US-xTR,-1.01,0.05,DBF,Cold,DBF,Cold
US-xHA,US-xUK,-0.71,0.12,DBF,Cold,DBF,Cold
US-xHA,US-xUN,-4.22,0.01,DBF,Cold,MF,Cold
US-xHA,US-xWD,-4.21,0.01,DBF,Cold,GRA,Cold
US-xHA,US-xWR,-0.49,0.01,DBF,Cold,ENF,Cold
US-xHA,US-xYE,-5.31,0.0,DBF,Cold,ENF,Cold
US-xHE,US-xAB,-1.13,0.04,OSH,Cold,ENF,Temperate
US-xHE,US-xAE,-0.1,0.0,OSH,Cold,GRA,Temperate
US-xHE,US-xBL,-1.37,0.0,OSH,Cold,DBF,Cold
US-xHE,US-xBN,-0.46,0.15,OSH,Cold,ENF,Cold
US-xHE,US-xBR,-0.38,0.09,OSH,Cold,DBF,Cold
US-xHE,US-xCL,-0.89,0.01,OSH,Cold,GRA,Temperate
US-xHE,US-xCP,-0.06,0.14,OSH,Cold,GRA,Arid
US-xHE,US-xDC,-0.3,0.19,OSH,Cold,GRA,Cold
US-xHE,US-xDJ,-0.86,0.12,OSH,Cold,ENF,Cold
US-xHE,US-xDL,-1.08,0.03,OSH,Cold,MF,Temperate
US-xHE,US-xDS,-1.73,0.04,OSH,Cold,CVM,Temperate
US-xHE,US-xGR,-1.16,0.0,OSH,Cold,DBF,Temperate
US-xHE,US-xHA,-28.33,0.13,OSH,Cold,DBF,Cold
US-xHE,US-xHE,0.94,0.94,OSH,Cold,OSH,Cold
US-xHE,US-xJE,-1.9,0.01,OSH,Cold,ENF,Temperate
US-xHE,US-xJR,-626.79,0.0,OSH,Cold,OSH,Arid
US-xHE,US-xKA,-0.11,0.02,OSH,Cold,GRA,Cold
US-xHE,US-xKZ,-0.37,0.0,OSH,Cold,GRA,Cold
US-xHE,US-xMB,-9.39,0.0,OSH,Cold,OSH,Arid
US-xHE,US-xML,-0.5,0.01,OSH,Cold,DBF,Cold
US-xHE,US-xNG,-0.25,0.17,OSH,Cold,GRA,Cold
US-xHE,US-xNQ,-11.59,0.01,OSH,Cold,OSH,Arid
US-xHE,US-xNW,-0.05,0.18,OSH,Cold,ENF,Cold
US-xHE,US-xRM,-0.75,0.18,OSH,Cold,ENF,Cold
US-xHE,US-xRN,-0.85,0.0,OSH,Cold,DBF,Temperate
US-xHE,US-xSB,-2.24,0.01,OSH,Cold,ENF,Temperate
US-xHE,US-xSC,-1.28,0.0,OSH,Cold,DBF,Cold
