training_site,target_site,r2_sklearn,r2_pearson,training_IGBP,training_koppen,target_IGBP,target_koppen
US-xMB,US-xNG,-0.84,0.44,OSH,Arid,GRA,Cold
US-xMB,US-xNQ,0.29,0.35,OSH,Arid,OSH,Arid
US-xMB,US-xNW,-2.91,0.26,OSH,Arid,ENF,Cold
US-xMB,US-xRM,-2.07,0.32,OSH,Arid,ENF,Cold
US-xMB,US-xRN,-1.55,0.2,OSH,Arid,DBF,Temperate
US-xMB,US-xSB,-4.72,0.3,OSH,Arid,ENF,Temperate
US-xMB,US-xSC,-1.7,0.02,OSH,Arid,DBF,Cold
US-xMB,US-xSE,-2.16,0.18,OSH,Arid,DBF,Temperate
US-xMB,US-xSJ,-1.37,0.26,OSH,Arid,SAV,Temperate
US-xMB,US-xSL,0.31,0.31,OSH,Arid,CRO,Arid
US-xMB,US-xSR,0.14,0.4,OSH,Arid,OSH,Arid
US-xMB,US-xST,-0.48,0.51,OSH,Arid,DBF,Cold
US-xMB,US-xTA,-2.18,0.16,OSH,Arid,ENF,Temperate
US-xMB,US-xTL,-6.02,0.18,OSH,Arid,WET,Cold
US-xMB,US-xTR,-0.86,0.42,OSH,Arid,DBF,Cold
US-xMB,US-xUK,-1.11,0.44,OSH,Arid,DBF,Cold
US-xMB,US-xUN,-0.63,0.65,OSH,Arid,MF,Cold
US-xMB,US-xWD,-1.09,0.33,OSH,Arid,GRA,Cold
US-xMB,US-xWR,-2.11,0.19,OSH,Arid,ENF,Cold
US-xMB,US-xYE,-1.51,0.26,OSH,Arid,ENF,Cold
US-xML,US-xAB,0.2,0.51,DBF,Cold,ENF,Temperate
US-xML,US-xAE,-7.18,0.04,DBF,Cold,GRA,Temperate
US-xML,US-xBL,0.18,0.37,DBF,Cold,DBF,Cold
US-xML,US-xBN,0.14,0.2,DBF,Cold,ENF,Cold
US-xML,US-xBR,0.44,0.51,DBF,Cold,DBF,Cold
US-xML,US-xCL,-1.68,0.06,DBF,Cold,GRA,Temperate
US-xML,US-xCP,-16.41,0.07,DBF,Cold,GRA,Arid
US-xML,US-xDC,0.51,0.52,DBF,Cold,GRA,Cold
US-xML,US-xDJ,0.34,0.48,DBF,Cold,ENF,Cold
US-xML,US-xDL,-0.29,0.29,DBF,Cold,MF,Temperate
US-xML,US-xDS,-7.31,0.0,DBF,Cold,CVM,Temperate
US-xML,US-xGR,0.11,0.37,DBF,Cold,DBF,Temperate
US-xML,US-xHA,-15.51,0.27,DBF,Cold,DBF,Cold
US-xML,US-xHE,-5.45,0.31,DBF,Cold,OSH,Cold
US-xML,US-xJE,-0.07,0.25,DBF,Cold,ENF,Temperate
US-xML,US-xJR,-5159.61,0.0,DBF,Cold,OSH,Arid
US-xML,US-xKA,-0.63,0.35,DBF,Cold,GRA,Cold
US-xML,US-xKZ,0.14,0.43,DBF,Cold,GRA,Cold
US-xML,US-xMB,-252.27,0.16,DBF,Cold,OSH,Arid
US-xML,US-xML,0.9,0.9,DBF,Cold,DBF,Cold
US-xML,US-xNG,-0.19,0.64,DBF,Cold,GRA,Cold
US-xML,US-xNQ,-124.55,0.03,DBF,Cold,OSH,Arid
US-xML,US-xNW,-2.61,0.21,DBF,Cold,ENF,Cold
US-xML,US-xRM,0.15,0.26,DBF,Cold,ENF,Cold
US-xML,US-xRN,0.43,0.44,DBF,Cold,DBF,Temperate
US-xML,US-xSB,-2.57,0.27,DBF,Cold,ENF,Temperate
US-xML,US-xSC,-1.28,0.23,DBF,Cold,DBF,Cold
US-xML,US-xSE,-0.23,0.14,DBF,Cold,DBF,Temperate
US-xML,US-xSJ,-6.78,0.15,DBF,Cold,SAV,Temperate
US-xML,US-xSL,-16.55,0.38,DBF,Cold,CRO,Arid
US-xML,US-xSR,-74.82,0.11,DBF,Cold,OSH,Arid
US-xML,US-xST,0.6,0.7,DBF,Cold,DBF,Cold
US-xML,US-xTA,0.31,0.36,DBF,Cold,ENF,Temperate
US-xML,US-xTL,-7.93,0.03,DBF,Cold,WET,Cold
US-xML,US-xTR,0.35,0.4,DBF,Cold,DBF,Cold
US-xML,US-xUK,0.44,0.48,DBF,Cold,DBF,Cold
US-xML,US-xUN,0.75,0.8,DBF,Cold,MF,Cold
US-xML,US-xWD,0.05,0.54,DBF,Cold,GRA,Cold
US-xML,US-xWR,0.26,0.54,DBF,Cold,ENF,Cold
US-xML,US-xYE,-0.01,0.19,DBF,Cold,ENF,Cold
US-xNG,US-xAB,-0.44,0.47,GRA,Cold,ENF,Temperate
US-xNG,US-xAE,-2.23,0.49,GRA,Cold,GRA,Temperate
US-xNG,US-xBL,0.42,0.61,GRA,Cold,DBF,Cold
US-xNG,US-xBN,-1.0,0.31,GRA,Cold,ENF,Cold
US-xNG,US-xBR,0.33,0.68,GRA,Cold,DBF,Cold
US-xNG,US-xCL,-0.03,0.41,GRA,Cold,GRA,Temperate
US-xNG,US-xCP,-3.09,0.45,GRA,Cold,GRA,Arid
US-xNG,US-xDC,0.67,0.77,GRA,Cold,GRA,Cold
US-xNG,US-xDJ,-0.56,0.74,GRA,Cold,ENF,Cold
US-xNG,US-xDL,0.65,0.66,GRA,Cold,MF,Temperate
US-xNG,US-xDS,-1.0,0.19,GRA,Cold,CVM,Temperate
US-xNG,US-xGR,-0.36,0.4,GRA,Cold,DBF,Temperate
US-xNG,US-xHA,-14.52,0.05,GRA,Cold,DBF,Cold
US-xNG,US-xHE,-0.9,0.26,GRA,Cold,OSH,Cold
US-xNG,US-xJE,0.11,0.4,GRA,Cold,ENF,Temperate
US-xNG,US-xJR,-294.78,0.0,GRA,Cold,OSH,Arid
US-xNG,US-xKA,0.15,0.44,GRA,Cold,GRA,Cold
US-xNG,US-xKZ,0.67,0.68,GRA,Cold,GRA,Cold
US-xNG,US-xMB,-27.27,0.2,GRA,Cold,OSH,Arid
US-xNG,US-xML,0.46,0.72,GRA,Cold,DBF,Cold
US-xNG,US-xNG,0.88,0.88,GRA,Cold,GRA,Cold
US-xNG,US-xNQ,-14.17,0.44,GRA,Cold,OSH,Arid
US-xNG,US-xNW,-0.42,0.36,GRA,Cold,ENF,Cold
US-xNG,US-xRM,-0.15,0.7,GRA,Cold,ENF,Cold
US-xNG,US-xRN,-0.2,0.29,GRA,Cold,DBF,Temperate
US-xNG,US-xSB,-0.02,0.22,GRA,Cold,ENF,Temperate
US-xNG,US-xSC,-0.42,0.4,GRA,Cold,DBF,Cold
US-xNG,US-xSE,0.14,0.36,GRA,Cold,DBF,Temperate
US-xNG,US-xSJ,0.0,0.15,GRA,Cold,SAV,Temperate
US-xNG,US-xSL,-2.62,0.3,GRA,Cold,CRO,Arid
US-xNG,US-xSR,-2.49,0.15,GRA,Cold,OSH,Arid
US-xNG,US-xST,0.72,0.89,GRA,Cold,DBF,Cold
US-xNG,US-xTA,0.27,0.45,GRA,Cold,ENF,Temperate
US-xNG,US-xTL,-2.83,0.24,GRA,Cold,WET,Cold
US-xNG,US-xTR,0.37,0.67,GRA,Cold,DBF,Cold
US-xNG,US-xUK,0.6,0.77,GRA,Cold,DBF,Cold
US-xNG,US-xUN,0.6,0.76,GRA,Cold,MF,Cold
US-xNG,US-xWD,0.56,0.6,GRA,Cold,GRA,Cold
US-xNG,US-xWR,-0.89,0.44,GRA,Cold,ENF,Cold
US-xNG,US-xYE,0.14,0.68,GRA,Cold,ENF,Cold
US-xNQ,US-xAB,-1.95,0.3,OSH,Arid,ENF,Temperate
US-xNQ,US-xAE,0.58,0.6,OSH,Arid,GRA,Temperate
US-xNQ,US-xBL,-0.95,0.64,OSH,Arid,DBF,Cold
US-xNQ,US-xBN,-2.12,0.06,OSH,Arid,ENF,Cold
US-xNQ,US-xBR,-0.52,0.55,OSH,Arid,DBF,Cold
US-xNQ,US-xCL,-0.15,0.56,OSH,Arid,GRA,Temperate
US-xNQ,US-xCP,0.53,0.54,OSH,Arid,GRA,Arid
US-xNQ,US-xDC,-0.17,0.81,OSH,Arid,GRA,Cold
US-xNQ,US-xDJ,-1.84,0.22,OSH,Arid,ENF,Cold
US-xNQ,US-xDL,-0.46,0.67,OSH,Arid,MF,Temperate
US-xNQ,US-xDS,0.05,0.48,OSH,Arid,CVM,Temperate
US-xNQ,US-xGR,-0.84,0.65,OSH,Arid,DBF,Temperate
US-xNQ,US-xHA,-26.27,0.29,OSH,Arid,DBF,Cold
US-xNQ,US-xHE,-3.09,0.0,OSH,Arid,OSH,Cold
US-xNQ,US-xJE,-1.34,0.54,OSH,Arid,ENF,Temperate
US-xNQ,US-xJR,-9.03,0.0,OSH,Arid,OSH,Arid
US-xNQ,US-xKA,0.41,0.61,OSH,Arid,GRA,Cold
US-xNQ,US-xKZ,0.03,0.71,OSH,Arid,GRA,Cold
US-xNQ,US-xMB,-0.42,0.46,OSH,Arid,OSH,Arid
US-xNQ,US-xML,-0.65,0.64,OSH,Arid,DBF,Cold
US-xNQ,US-xNG,-0.26,0.74,OSH,Arid,GRA,Cold
US-xNQ,US-xNQ,0.74,0.74,OSH,Arid,OSH,Arid
US-xNQ,US-xNW,-3.05,0.1,OSH,Arid,ENF,Cold
US-xNQ,US-xRM,-1.91,0.28,OSH,Arid,ENF,Cold
US-xNQ,US-xRN,-1.2,0.31,OSH,Arid,DBF,Temperate
US-xNQ,US-xSB,-1.46,0.5,OSH,Arid,ENF,Temperate
US-xNQ,US-xSC,-0.68,0.61,OSH,Arid,DBF,Cold
US-xNQ,US-xSE,-0.66,0.64,OSH,Arid,DBF,Temperate
US-xNQ,US-xSJ,-1.29,0.1,OSH,Arid,SAV,Temperate
US-xNQ,US-xSL,0.6,0.68,OSH,Arid,CRO,Arid
US-xNQ,US-xSR,0.48,0.54,OSH,Arid,OSH,Arid
US-xNQ,US-xST,0.15,0.88,OSH,Arid,DBF,Cold
US-xNQ,US-xTA,-1.19,0.49,OSH,Arid,ENF,Temperate
US-xNQ,US-xTL,-6.61,0.16,OSH,Arid,WET,Cold
US-xNQ,US-xTR,-0.37,0.65,OSH,Arid,DBF,Cold
US-xNQ,US-xUK,-0.39,0.79,OSH,Arid,DBF,Cold
US-xNQ,US-xUN,-0.41,0.6,OSH,Arid,MF,Cold
US-xNQ,US-xWD,-0.27,0.61,OSH,Arid,GRA,Cold
US-xNQ,US-xWR,-2.05,0.08,OSH,Arid,ENF,Cold
US-xNQ,US-xYE,-1.21,0.55,OSH,Arid,ENF,Cold
US-xNW,US-xAB,-0.26,0.36,ENF,Cold,ENF,Temperate
US-xNW,US-xAE,-0.16,0.3,ENF,Cold,GRA,Temperate
US-xNW,US-xBL,-0.15,0.47,ENF,Cold,DBF,Cold
US-xNW,US-xBN,0.41,0.56,ENF,Cold,ENF,Cold
US-xNW,US-xBR,0.25,0.56,ENF,Cold,DBF,Cold
US-xNW,US-xCL,0.21,0.31,ENF,Cold,GRA,Temperate
US-xNW,US-xCP,-0.85,0.23,ENF,Cold,GRA,Arid
US-xNW,US-xDC,0.23,0.57,ENF,Cold,GRA,Cold
US-xNW,US-xDJ,0.44,0.58,ENF,Cold,ENF,Cold
US-xNW,US-xDL,0.28,0.58,ENF,Cold,MF,Temperate
US-xNW,US-xDS,0.2,0.22,ENF,Cold,CVM,Temperate
US-xNW,US-xGR,-0.63,0.57,ENF,Cold,DBF,Temperate
US-xNW,US-xHA,-21.6,0.28,ENF,Cold,DBF,Cold
US-xNW,US-xHE,0.58,0.63,ENF,Cold,OSH,Cold
US-xNW,US-xJE,-0.06,0.33,ENF,Cold,ENF,Temperate
US-xNW,US-xJR,-407.06,0.07,ENF,Cold,OSH,Arid
US-xNW,US-xKA,0.46,0.55,ENF,Cold,GRA,Cold
US-xNW,US-xKZ,0.34,0.44,ENF,Cold,GRA,Cold
US-xNW,US-xMB,-18.76,0.17,ENF,Cold,OSH,Arid
US-xNW,US-xML,0.22,0.64,ENF,Cold,DBF,Cold
US-xNW,US-xNG,0.45,0.51,ENF,Cold,GRA,Cold
US-xNW,US-xNQ,-12.81,0.16,ENF,Cold,OSH,Arid
US-xNW,US-xNW,0.95,0.95,ENF,Cold,ENF,Cold
US-xNW,US-xRM,0.08,0.51,ENF,Cold,ENF,Cold
US-xNW,US-xRN,0.1,0.33,ENF,Cold,DBF,Temperate
US-xNW,US-xSB,0.24,0.29,ENF,Cold,ENF,Temperate
US-xNW,US-xSC,-0.24,0.36,ENF,Cold,DBF,Cold
US-xNW,US-xSE,-0.4,0.52,ENF,Cold,DBF,Temperate
US-xNW,US-xSJ,-0.06,0.01,ENF,Cold,SAV,Temperate
US-xNW,US-xSL,-1.18,0.44,ENF,Cold,CRO,Arid
US-xNW,US-xSR,-4.22,0.26,ENF,Cold,OSH,Arid
US-xNW,US-xST,0.39,0.74,ENF,Cold,DBF,Cold
US-xNW,US-xTA,-0.17,0.35,ENF,Cold,ENF,Temperate
US-xNW,US-xTL,-1.43,0.59,ENF,Cold,WET,Cold
US-xNW,US-xTR,0.14,0.51,ENF,Cold,DBF,Cold
US-xNW,US-xUK,0.12,0.56,ENF,Cold,DBF,Cold
US-xNW,US-xUN,0.73,0.83,ENF,Cold,MF,Cold
US-xNW,US-xWD,0.37,0.49,ENF,Cold,GRA,Cold
US-xNW,US-xWR,-0.17,0.5,ENF,Cold,ENF,Cold
US-xNW,US-xYE,0.03,0.39,ENF,Cold,ENF,Cold
US-xRM,US-xAB,0.15,0.39,ENF,Cold,ENF,Temperate
US-xRM,US-xAE,-2.45,0.35,ENF,Cold,GRA,Temperate
US-xRM,US-xBL,0.26,0.32,ENF,Cold,DBF,Cold
US-xRM,US-xBN,-1.16,0.04,ENF,Cold,ENF,Cold
US-xRM,US-xBR,0.5,0.6,ENF,Cold,DBF,Cold
US-xRM,US-xCL,-0.46,0.23,ENF,Cold,GRA,Temperate
US-xRM,US-xCP,-4.53,0.43,ENF,Cold,GRA,Arid
US-xRM,US-xDC,0.65,0.7,ENF,Cold,GRA,Cold
US-xRM,US-xDJ,0.59,0.71,ENF,Cold,ENF,Cold
US-xRM,US-xDL,-0.09,0.01,ENF,Cold,MF,Temperate
US-xRM,US-xDS,-0.87,0.03,ENF,Cold,CVM,Temperate
US-xRM,US-xGR,-0.35,0.08,ENF,Cold,DBF,Temperate
US-xRM,US-xHA,-18.53,0.04,ENF,Cold,DBF,Cold
US-xRM,US-xHE,-2.9,0.01,ENF,Cold,OSH,Cold
US-xRM,US-xJE,-0.66,0.02,ENF,Cold,ENF,Temperate
US-xRM,US-xJR,-291.79,0.0,ENF,Cold,OSH,Arid
US-xRM,US-xKA,-0.3,0.22,ENF,Cold,GRA,Cold
US-xRM,US-xKZ,0.17,0.2,ENF,Cold,GRA,Cold
US-xRM,US-xMB,-41.18,0.08,ENF,Cold,OSH,Arid
US-xRM,US-xML,0.42,0.46,ENF,Cold,DBF,Cold
US-xRM,US-xNG,0.55,0.57,ENF,Cold,GRA,Cold
US-xRM,US-xNQ,-30.13,0.34,ENF,Cold,OSH,Arid
US-xRM,US-xNW,-1.01,0.21,ENF,Cold,ENF,Cold
US-xRM,US-xRM,0.93,0.93,ENF,Cold,ENF,Cold
US-xRM,US-xRN,-0.56,0.01,ENF,Cold,DBF,Temperate
US-xRM,US-xSB,-1.36,0.01,ENF,Cold,ENF,Temperate
US-xRM,US-xSC,0.0,0.18,ENF,Cold,DBF,Cold
US-xRM,US-xSE,0.13,0.24,ENF,Cold,DBF,Temperate
US-xRM,US-xSJ,0.02,0.29,ENF,Cold,SAV,Temperate
US-xRM,US-xSL,-6.42,0.21,ENF,Cold,CRO,Arid
US-xRM,US-xSR,-2.39,0.02,ENF,Cold,OSH,Arid
US-xRM,US-xST,0.73,0.77,ENF,Cold,DBF,Cold
US-xRM,US-xTA,-0.25,0.03,ENF,Cold,ENF,Temperate
US-xRM,US-xTL,-0.95,0.4,ENF,Cold,WET,Cold
US-xRM,US-xTR,0.42,0.51,ENF,Cold,DBF,Cold
US-xRM,US-xUK,0.32,0.37,ENF,Cold,DBF,Cold
US-xRM,US-xUN,0.59,0.61,ENF,Cold,MF,Cold
US-xRM,US-xWD,0.33,0.45,ENF,Cold,GRA,Cold
US-xRM,US-xWR,-0.65,0.14,ENF,Cold,ENF,Cold
US-xRM,US-xYE,0.52,0.55,ENF,Cold,ENF,Cold
US-xRN,US-xAB,-0.72,0.17,DBF,Temperate,ENF,Temperate
US-xRN,US-xAE,-7.53,0.0,DBF,Temperate,GRA,Temperate
US-xRN,US-xBL,-1.52,0.18,DBF,Temperate,DBF,Cold
US-xRN,US-xBN,0.07,0.16,DBF,Temperate,ENF,Cold
US-xRN,US-xBR,-0.17,0.18,DBF,Temperate,DBF,Cold
US-xRN,US-xCL,-2.95,0.0,DBF,Temperate,GRA,Temperate
US-xRN,US-xCP,-17.39,0.02,DBF,Temperate,GRA,Arid
US-xRN,US-xDC,-0.2,0.17,DBF,Temperate,GRA,Cold
US-xRN,US-xDJ,-1.52,0.0,DBF,Temperate,ENF,Cold
US-xRN,US-xDL,-0.45,0.27,DBF,Temperate,MF,Temperate
US-xRN,US-xDS,-7.34,0.0,DBF,Temperate,CVM,Temperate
US-xRN,US-xGR,-1.97,0.02,DBF,Temperate,DBF,Temperate
US-xRN,US-xHA,-48.61,0.06,DBF,Temperate,DBF,Cold
US-xRN,US-xHE,-1.32,0.0,DBF,Temperate,OSH,Cold
US-xRN,US-xJE,-1.16,0.07,DBF,Temperate,ENF,Temperate
US-xRN,US-xJR,-1959.83,0.0,DBF,Temperate,OSH,Arid
US-xRN,US-xKA,-1.33,0.09,DBF,Temperate,GRA,Cold
US-xRN,US-xKZ,-0.5,0.13,DBF,Temperate,GRA,Cold
US-xRN,US-xMB,-154.95,0.26,DBF,Temperate,OSH,Arid
US-xRN,US-xML,0.25,0.49,DBF,Temperate,DBF,Cold
US-xRN,US-xNG,-0.63,0.43,DBF,Temperate,GRA,Cold
US-xRN,US-xNQ,-69.01,0.0,DBF,Temperate,OSH,Arid
US-xRN,US-xNW,-1.18,0.18,DBF,Temperate,ENF,Cold
US-xRN,US-xRM,-0.61,0.08,DBF,Temperate,ENF,Cold
US-xRN,US-xRN,0.57,0.57,DBF,Temperate,DBF,Temperate
US-xRN,US-xSB,-2.98,0.01,DBF,Temperate,ENF,Temperate
US-xRN,US-xSC,-3.3,0.05,DBF,Temperate,DBF,Cold
US-xRN,US-xSE,-2.64,0.01,DBF,Temperate,DBF,Temperate
US-xRN,US-xSJ,-0.25,0.15,DBF,Temperate,SAV,Temperate
US-xRN,US-xSL,-3.85,0.1,DBF,Temperate,CRO,Arid
US-xRN,US-xSR,-19.74,0.06,DBF,Temperate,OSH,Arid
US-xRN,US-xST,-0.52,0.09,DBF,Temperate,DBF,Cold
US-xRN,US-xTA,-0.55,0.1,DBF,Temperate,ENF,Temperate
US-xRN,US-xTL,-1.53,0.11,DBF,Temperate,WET,Cold
US-xRN,US-xTR,-0.43,0.12,DBF,Temperate,DBF,Cold
US-xRN,US-xUK,-0.44,0.19,DBF,Temperate,DBF,Cold
US-xRN,US-xUN,0.69,0.72,DBF,Temperate,MF,Cold
US-xRN,US-xWD,-0.44,0.29,DBF,Temperate,GRA,Cold
US-xRN,US-xWR,0.1,0.36,DBF,Temperate,ENF,Cold
US-xRN,US-xYE,-1.22,0.04,DBF,Temperate,ENF,Cold
US-xSB,US-xAB,-0.49,0.52,ENF,Temperate,ENF,Temperate
US-xSB,US-xAE,-2.57,0.5,ENF,Temperate,GRA,Temperate
US-xSB,US-xBL,0.15,0.71,ENF,Temperate,DBF,Cold
US-xSB,US-xBN,-0.05,0.44,ENF,Temperate,ENF,Cold
US-xSB,US-xBR,0.19,0.66,ENF,Temperate,DBF,Cold
US-xSB,US-xCL,0.15,0.32,ENF,Temperate,GRA,Temperate
US-xSB,US-xCP,-3.94,0.2,ENF,Temperate,GRA,Arid
US-xSB,US-xDC,0.31,0.68,ENF,Temperate,GRA,Cold
US-xSB,US-xDJ,0.2,0.62,ENF,Temperate,ENF,Cold
US-xSB,US-xDL,0.52,0.75,ENF,Temperate,MF,Temperate
US-xSB,US-xDS,-0.03,0.61,ENF,Temperate,CVM,Temperate
US-xSB,US-xGR,-0.34,0.57,ENF,Temperate,DBF,Temperate
US-xSB,US-xHA,-19.38,0.21,ENF,Temperate,DBF,Cold
US-xSB,US-xHE,0.34,0.44,ENF,Temperate,OSH,Cold
US-xSB,US-xJE,0.4,0.68,ENF,Temperate,ENF,Temperate
US-xSB,US-xJR,-1446.26,0.0,ENF,Temperate,OSH,Arid
US-xSB,US-xKA,0.52,0.63,ENF,Temperate,GRA,Cold
US-xSB,US-xKZ,0.64,0.72,ENF,Temperate,GRA,Cold
US-xSB,US-xMB,-75.75,0.19,ENF,Temperate,OSH,Arid
US-xSB,US-xML,-0.04,0.6,ENF,Temperate,DBF,Cold
US-xSB,US-xNG,0.45,0.53,ENF,Temperate,GRA,Cold
US-xSB,US-xNQ,-33.13,0.09,ENF,Temperate,OSH,Arid
US-xSB,US-xNW,0.43,0.64,ENF,Temperate,ENF,Cold
US-xSB,US-xRM,-0.0,0.42,ENF,Temperate,ENF,Cold
US-xSB,US-xRN,-0.11,0.41,ENF,Temperate,DBF,Temperate
US-xSB,US-xSB,0.9,0.9,ENF,Temperate,ENF,Temperate
US-xSB,US-xSC,0.16,0.55,ENF,Temperate,DBF,Cold
US-xSB,US-xSE,0.15,0.66,ENF,Temperate,DBF,Temperate
US-xSB,US-xSJ,-2.0,0.17,ENF,Temperate,SAV,Temperate
US-xSB,US-xSL,-4.27,0.56,ENF,Temperate,CRO,Arid
US-xSB,US-xSR,-20.95,0.15,ENF,Temperate,OSH,Arid
US-xSB,US-xST,0.55,0.84,ENF,Temperate,DBF,Cold
US-xSB,US-xTA,0.01,0.58,ENF,Temperate,ENF,Temperate
US-xSB,US-xTL,0.46,0.57,ENF,Temperate,WET,Cold
US-xSB,US-xTR,0.18,0.7,ENF,Temperate,DBF,Cold
US-xSB,US-xUK,0.37,0.79,ENF,Temperate,DBF,Cold
US-xSB,US-xUN,0.46,0.82,ENF,Temperate,MF,Cold
US-xSB,US-xWD,0.4,0.54,ENF,Temperate,GRA,Cold
US-xSB,US-xWR,-0.59,0.63,ENF,Temperate,ENF,Cold
US-xSB,US-xYE,0.04,0.44,ENF,Temperate,ENF,Cold
US-xSC,US-xAB,-0.43,0.36,DBF,Cold,ENF,Temperate
US-xSC,US-xAE,-3.4,0.56,DBF,Cold,GRA,Temperate
US-xSC,US-xBL,0.06,0.32,DBF,Cold,DBF,Cold
US-xSC,US-xBN,-0.98,0.03,DBF,Cold,ENF,Cold
US-xSC,US-xBR,0.3,0.5,DBF,Cold,DBF,Cold
US-xSC,US-xCL,0.11,0.55,DBF,Cold,GRA,Temperate
US-xSC,US-xCP,-1.68,0.37,DBF,Cold,GRA,Arid
US-xSC,US-xDC,0.56,0.71,DBF,Cold,GRA,Cold
US-xSC,US-xDJ,0.23,0.46,DBF,Cold,ENF,Cold
US-xSC,US-xDL,-0.18,0.06,DBF,Cold,MF,Temperate
US-xSC,US-xDS,-3.99,0.08,DBF,Cold,CVM,Temperate
US-xSC,US-xGR,0.36,0.69,DBF,Cold,DBF,Temperate
US-xSC,US-xHA,-11.64,0.01,DBF,Cold,DBF,Cold
US-xSC,US-xHE,-2.06,0.04,DBF,Cold,OSH,Cold
US-xSC,US-xJE,-1.35,0.05,DBF,Cold,ENF,Temperate
US-xSC,US-xJR,-57.29,0.0,DBF,Cold,OSH,Arid
US-xSC,US-xKA,-0.73,0.36,DBF,Cold,GRA,Cold
US-xSC,US-xKZ,0.17,0.26,DBF,Cold,GRA,Cold
US-xSC,US-xMB,-11.63,0.0,DBF,Cold,OSH,Arid
US-xSC,US-xML,0.18,0.39,DBF,Cold,DBF,Cold
US-xSC,US-xNG,0.18,0.35,DBF,Cold,GRA,Cold
US-xSC,US-xNQ,-11.66,0.21,DBF,Cold,OSH,Arid
US-xSC,US-xNW,-0.53,0.23,DBF,Cold,ENF,Cold
US-xSC,US-xRM,0.54,0.62,DBF,Cold,ENF,Cold
US-xSC,US-xRN,-1.21,0.0,DBF,Cold,DBF,Temperate
US-xSC,US-xSB,-3.03,0.09,DBF,Cold,ENF,Temperate
US-xSC,US-xSC,0.79,0.79,DBF,Cold,DBF,Cold
US-xSC,US-xSE,0.65,0.66,DBF,Cold,DBF,Temperate
US-xSC,US-xSJ,-0.89,0.23,DBF,Cold,SAV,Temperate
US-xSC,US-xSL,-13.81,0.67,DBF,Cold,CRO,Arid
US-xSC,US-xSR,-0.9,0.03,DBF,Cold,OSH,Arid
US-xSC,US-xST,0.81,0.86,DBF,Cold,DBF,Cold
US-xSC,US-xTA,-0.64,0.13,DBF,Cold,ENF,Temperate
US-xSC,US-xTL,-0.5,0.3,DBF,Cold,WET,Cold
US-xSC,US-xTR,0.33,0.54,DBF,Cold,DBF,Cold
US-xSC,US-xUK,0.28,0.41,DBF,Cold,DBF,Cold
US-xSC,US-xUN,0.22,0.48,DBF,Cold,MF,Cold
US-xSC,US-xWD,0.29,0.33,DBF,Cold,GRA,Cold
US-xSC,US-xWR,-1.21,0.1,DBF,Cold,ENF,Cold
US-xSC,US-xYE,0.31,0.49,DBF,Cold,ENF,Cold
US-xSE,US-xAB,0.02,0.44,DBF,Temperate,ENF,Temperate
US-xSE,US-xAE,-8.53,0.32,DBF,Temperate,GRA,Temperate
US-xSE,US-xBL,0.55,0.64,DBF,Temperate,DBF,Cold
US-xSE,US-xBN,-0.06,0.39,DBF,Temperate,ENF,Cold
US-xSE,US-xBR,0.62,0.71,DBF,Temperate,DBF,Cold
US-xSE,US-xCL,-2.02,0.37,DBF,Temperate,GRA,Temperate
US-xSE,US-xCP,-20.34,0.17,DBF,Temperate,GRA,Arid
US-xSE,US-xDC,0.62,0.64,DBF,Temperate,GRA,Cold
US-xSE,US-xDJ,0.53,0.64,DBF,Temperate,ENF,Cold
US-xSE,US-xDL,0.56,0.64,DBF,Temperate,MF,Temperate
US-xSE,US-xDS,-4.09,0.03,DBF,Temperate,CVM,Temperate
US-xSE,US-xGR,0.26,0.67,DBF,Temperate,DBF,Temperate
US-xSE,US-xHA,-10.37,0.1,DBF,Temperate,DBF,Cold
US-xSE,US-xHE,-9.58,0.47,DBF,Temperate,OSH,Cold
US-xSE,US-xJE,0.06,0.32,DBF,Temperate,ENF,Temperate
US-xSE,US-xJR,-7085.13,0.0,DBF,Temperate,OSH,Arid
US-xSE,US-xKA,-0.86,0.54,DBF,Temperate,GRA,Cold
US-xSE,US-xKZ,0.15,0.51,DBF,Temperate,GRA,Cold
US-xSE,US-xMB,-334.87,0.19,DBF,Temperate,OSH,Arid
US-xSE,US-xML,0.5,0.67,DBF,Temperate,DBF,Cold
US-xSE,US-xNG,-0.08,0.52,DBF,Temperate,GRA,Cold
US-xSE,US-xNQ,-155.16,0.06,DBF,Temperate,OSH,Arid
US-xSE,US-xNW,-2.17,0.48,DBF,Temperate,ENF,Cold
US-xSE,US-xRM,0.31,0.48,DBF,Temperate,ENF,Cold
US-xSE,US-xRN,0.31,0.37,DBF,Temperate,DBF,Temperate
US-xSE,US-xSB,-2.92,0.2,DBF,Temperate,ENF,Temperate
US-xSE,US-xSC,0.3,0.42,DBF,Temperate,DBF,Cold
US-xSE,US-xSE,0.86,0.86,DBF,Temperate,DBF,Temperate
US-xSE,US-xSJ,-10.66,0.18,DBF,Temperate,SAV,Temperate
US-xSE,US-xSL,-9.79,0.44,DBF,Temperate,CRO,Arid
US-xSE,US-xSR,-106.91,0.07,DBF,Temperate,OSH,Arid
US-xSE,US-xST,0.81,0.83,DBF,Temperate,DBF,Cold
US-xSE,US-xTA,0.39,0.41,DBF,Temperate,ENF,Temperate
US-xSE,US-xTL,-1.69,0.57,DBF,Temperate,WET,Cold
US-xSE,US-xTR,0.62,0.68,DBF,Temperate,DBF,Cold
